🕘️更新时间,#genre#
CCTV8,http://111.29.9.46:6610/000000001000/1000000001000003736/index.m3u8?channel-id=ystenlive&Contentid=1000000001000003736&livemode=1&stbId=3#http://39.135.133.177:80/wh7f454c46tw454495800_-1291524266/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8?icpid=88888888&RTS=1714040297&from=23&hms_devid=1241&online=1714040297&vqe=3#http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717696479&vqe=3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8?token=512df05ba47edb46400575c93e179adb799e3e691d5d011d0ed48d88cd5567d251224f859886a31052d1acc80876d7d0136a0cb8b69d1a1e31d90238f053fd407dba22c9a37206e5df2886a9955ac7e7867c#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8?key=eyJ0b2tlbiI6ImtMRE8zMUNjRVF1emRNd3laOE1teG9RRXZ5MHR2VDIiwidXNlciI6Ijg0NTgwNjYwYzY3MTU1NDk1ZDhlN2M0NzdhNmFkMzJmIiwibWFjIjoiNEQ6MkQ6QTE6MzQ6MzU6QkMiLCJhbmRyb2lkaWQiOiI4MzhkMzBmYTdi#http://220.164.192.48:50085/tsfile/live/0009_1.m3u8#http://220.164.192.48:50085/tsfile/live/0009_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV8,http://111.29.9.33:6610/000000001000/1000000001000003736/index.m3u8?channel-id=bestzb&Contentid=1000000001000003736&livemode=1&stbId=3
CCTV8,http://183.215.211.219:9998/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://220.202.110.48:9003/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://j.x.bkpcp.top/jx/CCTV9HD
CCTV9,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv9
CCTV9,http://z.b.bkpcp.top/m.php?id=cctv9
CCTV9,http://goo.bkpcp.top/mg/cctv9
CCTV9,https://tvpull.careryun.com/tv/cctv9.m3u8
CCTV9,http://36.106.166.59:16777/udp/225.1.1.119:5002#http://z.b.bkpcp.top/m.php?id=cctv9#http://jf.jxx2023.work:40446/tsfile/live/0011_3.m3u8?key=txiptv#https://tvpull.careryun.com/tv/cctv9.m3u8#https://www.freetv.top/migu/673168140.m3u8?migutoken=70f89f57af3b961c4266d3657e4e2bed7511bb081c6f118dec56c9cb101146db53ddfdbba9b52724c71e79f51bfe5806d61d41f8429293537387c552fed0c21e259ae489a2a54a8accda0abf71
CCTV9,https://www.shqsy.com/tv/zb/jxyh.php?id=cctv9
CCTV9,http://221.226.4.10:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://jf.jxx2023.work:40446/tsfile/live/0011_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://183.223.157.123:85/tsfile/live/0009_1.m3u8?key=txiptv#http://111.29.9.33:6610/000000001000/1000000001000028286/index.m3u8?channel-id=ystenlive&Contentid=1000000001000028286&livemode=1&stbId=3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8?key=eyJ0b2tlbiI6ImtMRE8zMUNjRVF1emRNd3laOE1teG9RRXZ5MHR2VDIiwidXNlciI6Ijg0NTgwNjYwYzY3MTU1NDk1ZDhlN2M0NzdhNmFkMzJmIiwibWFjIjoiNEQ6MkQ6QTE6MzQ6MzU6QkMiLCJhbmRyb2lkaWQiOiI4MzhkMzBmYTdi#http://111.29.9.47:6610/000000001000/1000000001000014583/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=3#http://116.128.242.83:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0#http://39.135.133.168/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1243&online=1717696525&vqe=3#https://pi.0472.org/live/cctv9.m3u8?token=162210#http://39.164.160.249:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8?token=512df05ba47edb46400575c93e179adb799e3e691d5d011d0ed48d88cd5567d251224f859886a31052d1acc80876d7d0136a0cb8b69d1a1e31d90238f053fd407dba22caa4710ae5df2886a9955ac7e7867c#http://39.135.133.168:80/wh7f454c46tw466029348_417694941/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8?icpid=88888888&RTS=1714040309&from=23&hms_devid=1243&online=1714040309&vqe=3#http://183.223.157.33:9901/tsfile/live/0009_1.m3u8?key=txiptv#http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://218.58.136.82:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://222.174.239.62:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://175.18.189.238:9998/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://111.29.9.47:6610/000000001000/1000000001000014583/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=3
CCTV9,http://113.195.13.72:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://60.214.104.110:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://113.57.111.4:1111/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://42.227.91.217:9003/hls/9/index.m3u8
CCTV10,http://j.x.bkpcp.top/jx/CCTV10HD
CCTV10,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv10
CCTV10,http://z.b.bkpcp.top/m.php?id=cctv10
CCTV10,http://goo.bkpcp.top/mg/cctv10
CCTV10,https://tvpull.careryun.com/tv/cctv10.m3u8
CCTV10,http://36.106.166.59:16777/udp/225.1.1.140:5002#http://z.b.bkpcp.top/m.php?id=cctv10#http://jf.jxx2023.work:40446/tsfile/live/0010_1.m3u8?key=txiptv#https://tvpull.careryun.com/tv/cctv10.m3u8#https://www.freetv.top/migu/624878405.m3u8?migutoken=a825f44b603419477b95fed9f1e947fea9e27bcde29c94cf67aec76845bd588aa5c9914b79d29cb3014756c2909a95f0941589b5faaddc8b9eba64ec444d9c9999083bc0240af4f194167d81e3
CCTV10,https://www.shqsy.com/tv/zb/jxyh.php?id=cctv10
CCTV10,http://39.164.180.36:19901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://221.226.4.10:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://jf.jxx2023.work:40446/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://218.58.136.82:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://58.19.38.162:9901/tsfile/live/1010_1.m3u8
CCTV10,http://222.174.239.62:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://182.37.169.94:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://175.18.189.238:9998/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.195.13.72:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://60.214.104.110:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.57.111.4:1111/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://j.x.bkpcp.top/jx/CCTV11HD
CCTV11,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv11
CCTV11,http://z.b.bkpcp.top/m.php?id=cctv11
CCTV11,http://goo.bkpcp.top/mg/cctv11
CCTV11,https://tvpull.careryun.com/tv/cctv11.m3u8
CCTV11,http://36.106.166.59:16777/udp/225.1.2.192:5002#http://z.b.bkpcp.top/m.php?id=cctv11#http://jf.jxx2023.work:40446/tsfile/live/0011_2.m3u8?key=txiptv#https://tvpull.careryun.com/tv/cctv11.m3u8#https://www.freetv.top/migu/667987558.m3u8?migutoken=1d0a7c51349d0d29392d62f5685c0adeccb58bc9a3ffea11a91caa97486b3676f1419283c7373cda120fc07d90d911e4191c58663b10666354a5140046e37437b3dfa6cb78242873fb16b97565
CCTV11,http://183.215.211.219:9998/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.15.184.97:8181/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.29.124.66:6080/hls/22/index.m3u8#http://qjrhc.jydjd.top:2911/udp/224.1.100.44:11111#http://119.32.12.32:2901/udp/224.1.100.44:11111#http://wouu.net:9977/udp/239.93.0.102:5140#http://drive.mxmy.net:8888/udp/239.3.1.152:8120#http://112.74.115.68:35455/gaoma/cctv11.m3u8#http://219.128.121.202:59901/tsfile/live/0011_1.m3u8?key=txiptv#http://123.138.22.30:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://114.252.238.87:8000/udp/239.3.1.152:8120#http://101.66.199.39:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0#http://223.145.224.77:8000/udp/239.76.245.251:1234#http://lt.hxtre.com:35455/itv/1000000005000265011.m3u8?cdn=ystenlive#http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://121.232.178.75:60001/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.101.119.62:8090/hls/123/index.m3u8#http://123.182.60.29:9002/hls/11/index.m3u8#http://183.3.134.56:9901/tsfile/live/0011_1.m3u8#http://111.170.172.113:35455/gaoma/cctv11.m3u8#http://223.241.247.214:9901/tsfile/live/0011_1.m3u8#http://14.112.86.85:4022/udp/239.77.1.238:5146#http://60.7.56.33:4000/udp/239.253.93.153:6321#http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.234.5.29:6000/udp/239.21.0.35:3480#http://175.18.189.238:9998/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://161888.xyz:35455/itv/1000000005000265011.m3u8?cdn=ystenlive#http://220.170.241.204:9901/tsfile/live/0011_1.m3u8#http://182.91.124.224:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0#http://110.7.131.79:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.145.224.76:8000/udp/239.76.245.251:1234#http://113.101.245.67:9988/udp/239.77.1.238:5146#http://222.169.85.8:9901/tsfile/live/0011_1.m3u8#http://14.19.151.0:9900/udp/239.77.1.238:5146#http://220.170.241.204:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://110.7.131.4:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://ttkx.cc:1380/公开源/mg9.php?id=cctv11#http://113.220.233.43:9999/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0#http://182.91.124.60:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0#http://222.174.239.62:352/tsfile/live/0011_1.m3u8#http://qjrhc.jydjd.top:2911/udp/224.1.100.43:11111#http://113.101.119.26:8090/hls/123/index.m3u8#http://221.205.95.209:9003//hls/12/index.m3u8#http://222.65.166.8:9003//hls/11/index.m3u8#http://124.128.73.58:9901/tsfile/live/0011_1.m3u8#http://dms.yryyj.site:8188/udp/239.76.245.251:1234#http://124.128.73.58:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://116.117.106.13:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.118.15.210:808/hls/29/index.m3u8#http://110.7.131.231:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://110.7.131.193:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.218.229.47:8081/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv11#http://123.14.93.222:9003//hls/11/index.m3u8#http://123.138.22.30:9901/tsfile/live/0011_1.m3u8#http://nas.hssvm.com:8888/udp/225.1.1.22:5002#http://113.86.205.59:8090/hls/123/index.m3u8#http://101.66.198.50:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0#http://39.164.180.36:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0#http://116.117.104.248:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://110.7.131.40:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://222.65.160.222:9003//hls/11/index.m3u8#http://219.135.180.210:18888/hls/11/index.m3u8#http://116.117.106.246:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.195.45.95:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=0&authid=0#http://219.128.121.202:59901/tsfile/live/0011_1.m3u8#http://tv.20191209.xyz:37377/migu/667987558.m3u8?migutoken=d3962834d5d359e6f7f25a8880b73dac381a999ef87ba6b7f0f985bb5308a73061bbf5a9abdf873debb3b83b31eb7eff72f410c853c86f404b3f3ef269aeb631982e338f1400adcaf902fff7
CCTV11,https://www.shqsy.com/tv/zb/jxyh.php?id=cctv11
CCTV11,http://39.164.180.36:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://jf.jxx2023.work:40446/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://222.174.239.62:352/tsfile/live/0011_1.m3u8
CCTV11,http://175.18.189.238:9998/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://113.195.13.72:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://113.57.111.4:1111/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://42.227.91.217:9003/hls/11/index.m3u8
CCTV11,http://111.29.9.33:6610/000000001000/1000000002000019789/index.m3u8?channel-id=bestzb&Contentid=1000000002000019789&livemode=1&stbId=3
CCTV11,http://220.202.110.48:9003/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://101.66.199.158:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://j.x.bkpcp.top/jx/CCTV12HD
CCTV12,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv12
CCTV12,http://z.b.bkpcp.top/m.php?id=cctv12
CCTV12,http://goo.bkpcp.top/mg/cctv12
CCTV12,https://tvpull.careryun.com/tv/cctv12.m3u8
CCTV12,http://36.106.166.59:16777/udp/225.1.1.142:5002#http://z.b.bkpcp.top/m.php?id=cctv12#http://jf.jxx2023.work:40446/tsfile/live/0012_1.m3u8?key=txiptv#https://tvpull.careryun.com/tv/cctv12.m3u8#https://www.freetv.top/migu/673168185.m3u8?migutoken=dd69c6da4ca875bfa3b2c373a896be579823c971f68c14aae1624ddc25a0b5bbf046484c0809601c25014abc49cfbf2f72bf0c59ab5ff81f304a187856c7a50e4d2b12f9eaf5d5627b50786e85
CCTV12,https://www.shqsy.com/tv/zb/jxyh.php?id=cctv12
CCTV12,http://39.164.180.36:19901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://221.226.4.10:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://jf.jxx2023.work:40446/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://218.58.136.82:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.19.38.162:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://222.174.239.62:352/tsfile/live/0012_1.m3u8
CCTV12,http://175.18.189.238:9998/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.195.13.72:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://113.57.111.4:1111/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://42.227.91.217:9003/hls/12/index.m3u8
CCTV12,http://111.29.9.33:6610/000000001000/1000000001000001640/index.m3u8?channel-id=bestzb&Contentid=1000000001000001640&livemode=1&stbId=3
CCTV13,http://j.x.bkpcp.top/jx/CCTV13HD
CCTV13,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv13
CCTV13,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV13,http://goo.bkpcp.top/mg/cctv13
CCTV13,https://tvpull.careryun.com/tv/cctv13.m3u8
CCTV13,http://36.106.166.59:16777/udp/225.1.2.193:5002#http://z.b.bkpcp.top/m.php?id=cctv13#http://jf.jxx2023.work:40446/tsfile/live/0013_1.m3u8?key=txiptv#https://tvpull.careryun.com/tv/cctv13.m3u8#https://www.freetv.top/migu/608807423.m3u8?migutoken=776326ca258673fca618a4f3a2ff6e001516e1bd1de00a273f9321b167eace944b1fea149e58d9f61f99fdcb505524330bcadd896ad46e9264a6c57fcd05b0e7b924e3462804a5228697c43f3f
CCTV13,https://www.shqsy.com/tv/zb/jxyh.php?id=cctv13
CCTV13,http://39.164.180.36:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://221.226.4.10:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://jf.jxx2023.work:40446/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://111.160.27.70:35793/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://222.174.239.62:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://175.18.189.238:9998/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://113.195.13.72:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://113.57.111.4:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://42.227.91.217:9003/hls/13/index.m3u8
CCTV13,http://111.29.9.33:6610/000000001000/1000000002000021303/index.m3u8?channel-id=bestzb&Contentid=1000000002000021303&livemode=1&stbId=3
CCTV13,http://183.215.211.219:9998/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://j.x.bkpcp.top/jx/CCTV14HD
CCTV14,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv14
CCTV14,http://z.b.bkpcp.top/m.php?id=cctv14
CCTV14,http://219.135.180.210:18888/hls/14/index.m3u8#http://220.170.241.204:9901/tsfile/live/0014_1.m3u8#http://180.140.153.15:5432/udp/239.81.0.120:4056#http://wouu.net:9977/udp/239.93.1.29:6000#http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv14#http://120.234.5.29:6000/udp/239.20.0.202:2202#http://qjrhc.jydjd.top:2911/udp/224.1.100.79:11111#http://60.7.56.33:4000/udp/239.253.92.198:6063#http://218.58.136.82:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.3.134.56:9901/tsfile/live/0014_1.m3u8#http://116.117.107.84:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://121.232.178.75:60001/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://114.252.238.87:8000/udp/239.3.1.65:8132#http://14.19.151.0:9900/udp/239.77.1.161:5146#http://221.226.4.10:9901/tsfile/live/0014_1.m3u8#http://drive.mxmy.net:8888/udp/239.3.1.65:8132#http://219.128.121.202:59901/tsfile/live/0014_1.m3u8?key=txiptv#http://101.66.198.187:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0#http://113.195.45.95:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=0&authid=0#http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.145.224.77:8000/udp/239.76.253.164:9000#http://ttkx.cc:1380/公开源/mg9.php?id=cctv14#http://nas.hssvm.com:8888/udp/225.1.1.144:5002#http://180.140.153.15:5432/udp/239.81.0.25:4056#http://223.145.224.77:8000/udp/239.76.246.164:1234#http://223.145.224.76:8000/udp/239.76.253.164:9000#http://119.32.12.32:2901/udp/224.1.100.80:11111#http://tv.20191209.xyz:37377/migu/624878440.m3u8?migutoken=d84c14c00275d7fa951be2b0a959b0c1af15c62e7f86732fa2306e3a92f447f5b841e0cc26645dc89e70e970812e2c07c2fe24ae5c02b854544ed8c99d6c6d668a402d58cf351e77b5311afd#http://14.112.86.85:4022/udp/239.77.1.161:5146#http://dms.yryyj.site:8188/udp/239.76.246.164:1234#http://223.145.224.76:8000/udp/239.76.246.164:1234#http://qjrhc.jydjd.top:2911/udp/224.1.100.80:11111
CCTV14,http://goo.bkpcp.top/mg/cctv14
CCTV14,https://tvpull.careryun.com/tv/cctv14.m3u8
CCTV14,http://36.106.166.59:16777/udp/225.1.1.144:5002#http://z.b.bkpcp.top/m.php?id=cctv14#http://jf.jxx2023.work:40446/tsfile/live/1058_1.m3u8?key=txiptv#https://tvpull.careryun.com/tv/cctv14.m3u8#https://www.freetv.top/migu/624878440.m3u8?migutoken=b1f130236741614ca1eaccd92217632731b3c3c0d831bbb7a25004e2ed6d8570b8de27efe2abc85d27a26651d421475c7d50ad99aa55c4aaf55222863fd9d0c80e6d6cf7b8ed52ec2e6cebdd95
CCTV14,https://www.shqsy.com/tv/zb/jxyh.php?id=cctv14
CCTV14,http://221.226.4.10:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://jf.jxx2023.work:40446/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://218.58.136.82:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://58.19.38.162:9901/tsfile/live/0014_1.m3u8
CCTV14,http://222.174.239.62:352/tsfile/live/0014_1.m3u8
CCTV14,http://175.18.189.238:9998/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://113.195.13.72:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=0&authid=0
